well,psd,current_pack,purchase_or_rent,vendor,pump_type,stg,hp,volt,amp,boi_or_gs,agh_or_pg,shroud,protector,sensor,job_type,brg,start_date,dhp_date,declare_date,failure_mode,trl,afe,esp_unit_price,total_esp_price,purchase_price,pulling_date,penetrator,cable,pump,intake,gas_handler,protector,motor,pothead,sensor,pump_head,pump_base,pump_housing,pump_shaft,pump_stages,intake_head,intake_base,intake_shaft,intake_housing,intake_screen,protector_head,protector_base,protector_shaft,protector_housing,protector_seal_chamber,motor_head,motor_base,motor_shaft,motor_housing,motor_reading,pothead,mle,rc,packer,penetrator,tubing,other_pulling_findings,failure_cause,well_review,status,pooh_finding,pump_specification,run,rl_weight,rl_code,daily_charge,area,failure_item,detailed_failure_descriptor,specific_failure_cause,reservoir_fluids,note,lastdhp,lastdhp2,lastdhp3,run1,run2,run3,arl3last,pulling_finding,type_of_work,pulled_out
RA-09,3370.0,OLD,,Powerlift,QN20,188.0,119.0,1807.0,43.0,,,,0,0,,PB,2012-02-09,2014-07-17,2014-07-18,MDHP,1365.0,11-IA-08822,,,,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,,,,,,,,Req. Teardown report from Powerlift,Need Further Tear Down ,,DHP,---Pump Shaft Stuck-----------------------Req. Teardown report from Powerlift,QN20 188stg 119HP   ,889.0,4.0,GREEN,0.0,S,,,,,,2014-07-17,2014-07-17,2011-08-17,889.0,889.0,357.0,711.6666667,"The Pump was pulled due to Tripped off and no BUP . Confirmed MDHP  RL: 4 days, Found Pump LT was stuck. A similar size of Powerlift Pump was installed.",Pump Repair + Reporforation + Acid,pulled
RA-09,3375.0,B,,Powerlift,Q20,200.0,119.0,1807.0,43.0,Gas Separator,,,0,0,PR-ST,222,2014-02-22,2014-07-17,2014-07-17,MDHP,1379.0,14-IA-08802,47638.31,100117.81,100117.81,,,,,,,X,,,,,,,,,,,,,,,,Protector Shaft Broken,,,,,,,,,,,,,,,Manufacturing Problem,,DHP,------------Protector Shaft Broken--------------,Q20 200stg 119HP GS  ,145.0,2.0,ORANGE,72.60174764,S,,,,,,2014-07-17,2014-07-17,2011-08-17,145.0,889.0,357.0,463.6666667,"The pump was pulled out due Shaft Protector LT Broken Off at Coupling Between Motor ST and Protector LT.  Declared MDHP, RL: 32 days. A similar size of Powerlift pump was installed.",Pump Repair,pulled
RA-09,3370.0,B,,Powerlift,QJ20,176.0,119.0,1807.0,43.0,Gas Separator,,,0,0,PR,222,2014-07-17,2023-10-06,2023-10-10,EDHP,1379.0,14-IA-00219,47992.57,100415.07,100415.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"normal wear and tear, electrical issue after power outage",,DHP,--------------------------,QJ20 176stg 119HP GS  ,3368.0,4.0,GREEN,72.81730964,S,Main Cable,Short Circuit,Normal Wear And Tear,,"DIFA Finding:
1. Pump UT: Shaft rotation free, scale on housing, impellers DT washer missing, impellers UT washers slight wear, impellers/diffusers had scale deposid-acid soluble-slight thrust wear-slight radial wear, shaft was covered by scale.
Pump LT: Shaft rotation free, scale on housing, impellers DT washer missing, impellers UT washers slight wear, impellers/diffusers had scale deposid-acid soluble-slight thrust wear-slight radial wear, shaft was covered by scale.
2. Gas Separator: Shaft rotation free-uniform radial wear, inducer/separator section erroded.
3. Protector UT: Shaft rotation free, water inside all chambers, head bushing cracked, shaft uniform radial wear, downthrust bearing/runner negligible wear, top/bottom bag leaks-ruptured, top mechanical seal shaft grooved-seal bellow cracked-rotating element worn-stationary element worn leaks, upper bag-lower bag mechanical seal shaft groved-seal bellow cracked-rotating element worn-stationary element worn-leaks.
Protector LT: Shaft rotation free, water inside all chambers, head bushing one sided radial wear, shaft uniform radial wear, down/upthrust bearing/runner negligible wear, top bag leaks-ruptured, bottom bag leaks-collapsed-ruptured, upper bag-lower bag mechanical seal shaft grooved-spring broken-seal bellow cracked-rotating element worn-stationary element worn-leaks, lower bag-labyrinth mechanical seal bellow cracked-rotating element worn-stationary element worn.
4. Motor ST: Shaft rotation free, P-P= 1.77/1.77/1.78 ohm (good), P-G= 1000 Mohm x 3 (failed), dark oil inside motor, head/base bushing uniform radial wear, housing scared axially-scaled on OD-acid soluble, shaft spline corroded, downthrust bearing/runner negligible wear, rotor bearing sleeve worn, pothead o ring hard.
5. Sensor: P-G= 10000 Mohm x 3 (good).
6. Cable: P-P= 0.723/0.723/0.724 ohm (good), P-G= 2000 Mohm x 3 (good).

Notes from DDR: CONNECTION BETWEEN FLATS CABLE AND ROUND CABLE, IS BURNT OUT",2023-10-06,2014-07-17,2014-07-17,3368.0,889.0,145.0,1467.333333,,,pulled
RA-09,3370.0,D,Rent,Powerlift,Q32,125.0,119.0,3379.0,43.0,,,,,,PR,222,2023-11-13,,,,925.0,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,Q32 125stg 119HP   ,549.1042333,4.0,GREEN,162.0,S,,,,,,,,,,,,,,,
RA-CAN A,68.0,E,Rent,Reda,SN2600,61.0,150.0,1486.0,61.0,,,,,,PR,,2023-12-22,2024-08-01,2024-08-03,Others,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual off due to gas shortage then Upsize,,DHP,--------------------------,SN2600 61stg 150HP   ,223.0,2.0,ORANGE,50.0,S,,,,,,2024-08-01,,,223.0,,,223.0,,,pulled
RA-CAN A,79.0,E,Rent,Reda,SN8000,52.0,225.0,2682.0,50.9,,,,,,PR,,2024-08-02,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,SN8000 52stg 225HP   ,286.1042333,2.0,ORANGE,50.0,S,,,,,,,,,,,,,,,
RB-01,,OLD,,Reda,GN5600,126.0,225.0,,,,,,2XNPBPBSLST-AR-CCR-PL3-RF-FD-E,PHX XT150 T1,,,2002-08-31,2006-02-13,2006-02-13,DHP TL,512.0,Blank 164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,GN5600 126stg 225HP   ,1262.0,4.0,GREEN,,S,,,,,,2006-02-13,,,1262.0,,,1262.0,,,pulled
RB-01,,OLD,,Powerlift,Q800,129.0,294.0,,,,,,2XNPBPBSLST-AR-CCR-PL3-RF-FD-E,PHX XT150 T1,,,2006-06-12,2006-11-14,2006-11-14,MDHP,483.0,Blank 734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,Q800 129stg 294HP   ,155.0,2.0,ORANGE,0.0,S,,,,,,2006-11-14,2006-02-13,,155.0,1262.0,,708.5,,,pulled
RB-01,,OLD,,Powerlift,QN70,111.0,209.0,,,,,,2XNPBPBSLST-AR-CCR-PL3-RF-FD-E,PHX XT150 T1,,,2007-03-20,2008-02-13,2008-02-13,EDHP,483.0,Blank 882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QN70 111stg 209HP   ,330.0,2.0,ORANGE,0.0,S,,,,,,2008-02-13,2006-11-14,2006-02-13,330.0,155.0,1262.0,582.3333333,,,pulled
RB-01,,OLD,,Powerlift,QN70,111.0,209.0,,,,,,2XNPBPBSLST-AR-CCR-PL3-RF-FD-E,PHX XT150 T1,,,2008-03-03,2015-05-24,2015-05-24,MDHP,483.0,Blank 1049,,,,,,,,,,X,,X,,,,,,,,,,,,,,Protector Shaft Broken,,,,,,,,Pothead Broken off,MLE Burn Out,,,,,,Normal wear and tear,,DHP,------------Protector Shaft Broken--------Pothead Broken off-MLE Burn out-----,QN70 111stg 209HP   ,2638.0,4.0,GREEN,0.0,S,,,,,,2015-05-24,2008-02-13,2006-11-14,2638.0,330.0,155.0,1041.0,"Confirmed MDHP, RL: 2268 days, Found Protector LT was broken. A similar size of Powerlift pump was installed.",Pump Repair,pulled
RB-01,3117.0,B,,Powerlift,QN70,128.0,225.0,2220.0,58.0,Gas Separator,,,2XNPBPBSLST-AR-CCR-PL3-RF-FD-E,PHX XT150 T1,PR,PW,2015-08-15,2019-12-28,2019-12-28,EDHP,483.0,15-IA-00224,60860.74,104677.99,104677.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QN70 128stg 225HP GS  ,1596.0,4.0,GREEN,216.724617,S,Motor,Short Circuit,Normal Wear And Tear,,"Dismantle Finding :
- Intake Shaft Rotation Free, Corroded and Housing Blistered Paint.
- Prot Shaft Rotation Free, All Chamber Empty Oil and  Housing Blistered Paint and Corroded
- Motor Shaft Rotation Free, Black Oil on motor head, MLE Pothead cracked and Housing Blistered Paint, Electrical Reading : P-P = 120 Kohm, 40.5 Kohm, 140.5 Kohm  ( Unbalance ) - P-G = 2.2 Kohm, 38.2 Kohm, 130.2 Kohm ( Unbalace Low Reading) 
- MLE + Found main cable blow out at 1 jt below hanger, electrical reading :  P-P = 0.8 ohm, 1.8 ohm, 1.8 ohm - P-G = 340 Kohm X3 ( Balance Low Reading) ",2019-12-28,2015-05-24,2008-02-13,1596.0,2638.0,330.0,1521.333333,Found FM: Motor Burnt Out,Pump Repair,pulled
RB-01,,F,Rent,Baker,P62,,,,,,,,,,,,2020-03-04,2021-04-03,2021-04-05,EDHP,512.0,OS19D43007,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,P62 stg HP   ,395.0,3.0,YELLOW,206.0,S,Main Cable,Short Circuit,Improper Quality Control,,"1. Pump UT: shaft rotation free, DT washer severely worn, impeller severe thrust wear, diffuser down thrust pad scored, littele amount of sand presence on the stages
Pump LT: shaft rotation free, DT washer severely worn, impeller severe thrust wear, diffuser down thrust pad scored, littele amount of sand presence on the stages
2. Intake: sleeves were scored, twisted top spline
3. Protector: shaft rotation was free, brown oil  - free of water inside top bag- bottom bag.
4. Motor: shaft rotation was free, P-P=1.1 ohm (balance, good), P-G=2000 Mohm (good), discolored oil- free of water.
5. Sensor: P-G=2000 Mohm, connection pressure test passed.
6.  Cable:
- 1 ft MLE dented + Pothead, but P-G 2000 Mohm (ok). 
- Stainless armor with lead jacket
- Baker informed there were dent marks on main cable every 30-32ft 
- Baker informed at that time they used wrong size Lasale cable protector that may cause these dent marks.
- Found main cable burnt @ 1535ft from pothead.
- observed indication of scratch at the burnt area (casing side)
- when armor removed, found 2 burnt area (6 cm apart).
- total of 2 phase disconnected, with 1 phase on each burnt area.",2021-04-03,2019-12-28,2015-05-24,395.0,1596.0,2638.0,1543.0,Found FM: Cable reading unbalance/ one of phase cable grounded.,Pump Repair,pulled
RB-01,,F,Rent,Baker,P6,,,,,,,,,,,,2021-04-26,2022-09-11,2022-09-13,EDHP,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Cable Reading,,DHP,--------------------------,P6 stg HP   ,503.0,4.0,GREEN,206.0,S,Tubing,Leaking,Tubing Leak,,"DIFA Finding:
1. Pump UT: Shaft rotation rough, shaft spline twisted, head scaled-acid soluble-plugged with sand 50%, base plugged with sand 20%, housing scaled on OD 5mm-acid soluble, coupling scaled-acid soluble, impeller DT washer moderate wear-brittle-missing, impeller UT washer slight wear-brittle-missing, diffuser/impeller scaled-acid soluble-moderate thrust wear-slight radial wear-plugged with sand 50%, snap rings corroded.
Pump LT: Shaft rotation free, head scaled-acid soluble-plugged with sand 50%, base plugged with sand 20%, housing scaled on OD 5mm-acid soluble, coupling scaled-acid soluble, impeller DT washer moderate wear-brittle-missing, impeller UT washer slight wear-brittle-missing, diffuser/impeller scaled-acid soluble-moderate thrust wear-slight radial wear-plugged with sand 50%, snap rings corroded.
2. Gas Separator: Shaft rotation free.
3. Protector ST: Shaft rotation free, dark oil inside all chamber, housing scaled on OD 2 mm-acid soluble, up/down thrust bearing/down thrust runner moderate wear, uptrust ruunner negligible wear, bottom bag collapsed.
4. Motor ST: Shaft rotation free, P-P= 0.89 ohm x 3 (good), P-G= 0.1 Mohm x 3 (failed), dark oil inside, downthrust bearing/runner moderate wear.
5. Cable: Electrical reading 2000 Mohm
6. Sensor: Sensor function test oke, reading good (2000 Mohm)

Pulling Data drom DDR:
Found tubing leak at joint 24",2022-09-11,2021-04-03,2019-12-28,503.0,395.0,1596.0,831.3333333,FOUND: ,ESP Purchase (CO),pulled
RB-01,2946.0,D,Purchase,Powerlift,QN70,146.0,27.0,1938.0,82.0,,,,,,PR + ENCAPSULATED,,2022-11-14,2023-02-19,2023-02-28,MDHP,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"suddenly trip TM, suspect tubing leak",,DHP,--------------------------,QN70 146stg 27HP   ,97.0,2.0,ORANGE,0.0,S,Tubing,Leaking,Tubing Leak,,"DIFA Finding :
1. Pump UT : Shaft rotation free, acid soluble in 15% HCl on head-base-housing-stages-coupling, UT Washer slightly wear, diffuser erroded and slight thrust wear.
Pump LT : Shaft rotation free, acid soluble in 15% HCl on head-base-housing-stages-coupling, UT Washer slightly wear, diffuser erroded and slight thrust wear. 
2. Intake : Shaft rotation free, acid soluble in 15% HCl on head.
3. Protector ST : Shaft rotation free, all contains clear oil,  thrust bearing and runner moderate wear, rotating/stationary top mech seal tungsten element.
4. Motor ST : Shaft rotation free, shaft scored, P-P : 0.688/0.686/0.686 Ohm (Good), P-G : 2000/2000/2000 MOhm (Good), contains clear and free of water, head bushing uniform radial wear, scaled on OD Housing and acid soluble in 15% HCl, thrust bearing and runner moderate wear and discolored.
5. Sensor : Insulation resistance 10000/10000/10000 Mohm (Good). Function test good.
6. Cable : Continuity test P-P : 0.692/0/693/0.694 Ohm (Good), Hipot test reading P-G : 0.0857/0.0939/0.0980 µAmp/kv/kft (Good), Insulation resistance test 2000/2000/2000 MOhm (Good).

DDR pulling findings:
tubing leak at 36th joints below hanger",2023-02-19,2022-09-11,2021-04-03,97.0,503.0,395.0,331.6666667,"FOUND: Tubing: Was found Leaking at no 36 Joint bellow hanger. Pump ST.Shaft Rotation Free, Housing Normal Condition (Scale on Body). Pump LT. Shaft Rotation Free, Housing Normal Condition (Scale on Body). Intake.Shaft Rotation Free, Housing Normal Condition. Protector UT. Shaft Rotation Free, All Chamber Clean oil Inside and Housing Normal Condition. Motor UT. Shaft Rotation Free , Clean oil  Inside, and Housing  Normal Condition (Scale on Body) Electrical Reading : P-P = 0.6  Ohm x3 (Balance), P-G=   500 Mohm X 3 (balance). Round Cable. Normal Condition, ( Scale on Body Armor ). Electrical Reading : P-P = 0.9  Ohm (Balance),  P-G = 500 (Balance). Sensor.Normal Condition. FM: Tubing Leaking at no 36 Joint bellow hanger.",ESP Pump Repair + Tubing replacement + Encapsulated Scale Treatment,pulled
RB-01,2930.0,D,Rent,Powerlift,QN70,146.0,273.0,2688.0,58.0,,,,,,PR,,2023-03-14,,,,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,QN70 146stg 273HP   ,793.1042333,4.0,GREEN,,S,,,,,,,,,,,,,,,
RB-04,,OLD,,Reda,DN1750,174.0,80.0,,,,,,2xPBPBUT-AR-CCR-PL3-RF-FD-B-INCH,ZENITH,,,2001-09-23,2008-12-05,2008-12-05,MDHP,1005.0,Blank 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 174stg 80HP   ,2630.0,4.0,GREEN,,S,,,,,,2008-12-05,,,2630.0,,,2630.0,,,pulled
RB-04,3600.0,OLD,,Powerlift,Q10,149.0,64.0,1006.0,40.0,SR,,,2xPBPBUT-AR-CCR-PL3-RF-FD-B-INCH,ZEN OLD,,222,2010-05-01,2015-09-22,2015-09-22,EDHP,876.0,10-IA-00119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Low Reading,,,,,,,,Normal wear and tear,,DHP,-------------------Motor low reading-------,Q10 149stg 64HP SR  ,1970.0,4.0,GREEN,0.0,S,,,,,,2015-09-22,2008-12-05,,1970.0,2630.0,,2300.0, Found Motor Low Reading,Pump Repair  ,pulled
RB-04,3621.0,B,,Powerlift,QJ20,144.0,100.0,1150.0,56.0,Gas Separator,,,2xPBPBUT-AR-CCR-PL3-RF-FD-B-INCH,ZEN OLD,PR,222,2016-02-18,2018-07-13,2018-07-13,MDHP,876.0,16-IA-00058,39921.62,72920.87,72920.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control Line Leaking,Need Further Tear Down ,,DHP,--------------------------Control Line Leaking,QJ20 144stg 100HP GS  ,876.0,4.0,GREEN,83.24300228,S,SCSSSV,Other,SCSSSV CL Leaking,,"DIFA Finding:
1. LT Pump : Shaft rotation free, top-middle-bottom DT & UT washer moderate worn, top-middle-bottom bushing worn, pump stages moderate thrust worn, shaft worn
UT Pump : Shaft rotation free, top-middle-bottom DT & UT washer moderate worn, top-middle-bottom bushing worn, pump stages moderate thrust worn
2. Gas Separator : Shaft rotation free, top bushing cracked
3. Protector LT: Shaft rotation free, top bag-bottom bag-labyrinth chamber-thrust chamber contains discoloured oil and water, top bag air test leaks and cracked, bottom bag collapsed, top mechanical seal air test leaks and bellows cracked, middle mechanical seal air test leaks and bellows cracked & runner worn
Protector UT: Shaft rotation free, top bag-bottom bag-labyrinth chamber-thrust chamber contains discoloured oil and water, head & base bushing worn, shaft & spline worn, downthrust bearing & runner moderate worn, top bag air test leaks and cracked, top mechanical seal air test leaks and bellows worn & cracked, middle mechanical seal air test leaks and bellows cracked
4. Motor ST:  Shaft rotation free, P-P = 1/1/1 Ohm (good), P-G = 17 Mohm (failed), clear oil inside motor, housing scratched, head & base bushing worn, shaft worn, thrust bearing & runner worn, rotor bearing worn & discolored, pothead o-ring harden.
5. Cable: No DIFA data
6. Sensor: No DIFA data",2018-07-13,2015-09-22,2008-12-05,876.0,1970.0,2630.0,1825.333333,"Found Pump UT S/R  Free ,Housing Blistered Paint. Pump LT S/R  Free ,Housing Blistered Paint. Separator S/R Free ,Housing Normal Condition. Protector S/R  Free, Upper Chamber Water Inside, Lower chamber Clean Oil and Housing Blistered Paint. Protector LT S/R  Free, All Chamber Clean Oil and Housing Blistered Paint. Motor S/R  Free, Clean Oil and Housing Blistered Paint (reading balance). Round Cable and Flat Cable . Normal Condition (reading balance). No Sensor. FM: Control Line Leaking",Pump Repair,pulled
RB-04,3624.0,B,,Powerlift,Q20,153.0,100.0,1150.0,56.0,Gas Separator,,,2xPBPBUT-AR-CCR-PL3-RF-FD-B-INCH,ZEN OLD,PR,222,2018-08-14,,,,920.0,18-IA-00169,40298.19,96340.19,96340.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,Q20 153stg 100HP GS  ,2466.104233,4.0,GREEN,104.7175978,S,,,,,,,,,,,,,,,
RB-05,,OLD,,Reda,DN1000,212.0,80.0,,,,,,2XPBPUT-UT-AR-CCR-RF-HL-B,0,,,2002-06-23,2011-12-15,2011-12-15,EDHP,1312.0,Blank 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1000 212stg 80HP   ,3462.0,4.0,GREEN,,S,,,,,,2011-12-15,,,3462.0,,,3462.0,"The pump was pulled due to tri[pped of on O/L, L/O,stall,c/unbalance. Cable reading: P-P: 3.1;3.4;2.5 Ohm; P-G:25;27;34 Ohm, Found Motor Burnt out.First Installation of Powerlift pump was installed.",Pump Repair,pulled
RB-05,4658.0,OLD,,Powerlift,Q10,165.0,100.0,1213.0,43.0,,,,2XPBPUT-UT-AR-CCR-RF-HL-B,0,,221,2012-06-15,2016-02-01,2016-02-01,EDHP,1097.0,12-IA-00103,,,,,,,,,,X,,,,,,,,,,,,,,,,,,Protector Chamber Collapsed,,,,,Motor Burn Out,,,,,,,,Normal wear and tear,,DHP,--------------Protector Chamber Collapsed-----Motor Burn Out-------,Q10 165stg 100HP   ,1326.0,4.0,GREEN,0.0,S,,,,,,2016-02-01,2011-12-15,,1326.0,3462.0,,2394.0,Found Motor Burnt Out,Pump Repair ,pulled
RB-05,4679.62,B,,Powerlift,Q08,155.0,80.0,1213.0,43.0,Gas Separator,,Shroud,2XPBPUT-UT-AR-CCR-RF-HL-B,0,PR,222,2016-02-20,2021-03-16,2021-03-17,EDHP,1097.0,16-IA-00065,37702.0,85777.75,85777.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,Q08 155stg 80HP GS  SHROUD,1851.0,4.0,GREEN,78.19302644,S,MLE,Short Circuit,Operating Procedure,,"1. Pump: Shaft turns free, Housing normal
2. Gas separator: Shaft turns free, Housing normal.
3. Protector UT: Shaft Turns free, Clean oil inside.
Protector LT: Shaft turns free, Clean oil inside.
4. Motor: Shaft turns free, Clean oil inside, Housing normal.
5. Cable: Pothead cable burnt out.",2021-03-16,2016-02-01,2011-12-15,1851.0,1326.0,3462.0,2213.0,"Found : Pump UT . S/R Free, housing Normal. PRT UT. S/R Free, Clean Oil Inside. PRT LT. S/R Free, Clean Oil Inside. Motor UT. S/R Free, Clean Oil Inside, housing normal. Gas Separator.S/R Free, housing normal. FM: Pot head cable was burnt out",Pump Repair,pulled
RB-05,4655.0,F,Rent,Baker,FLEX10,198.0,132.0,2910.0,29.0,Gas Separator,GINP,,BPBSL,ZEN E7,PR,222,2021-05-01,2024-01-17,2024-03-14,MDHP,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pump Shaft Broken,,DHP,--------------------------,FLEX10 198stg 132HP GS GINP ,991.0,4.0,GREEN,64.0,S,Pump,Broken,Reservoir Fluids,Sand & Scale,"DIFA Finding:
1. Pump UT: Shaft rotation free, shaft radial wear, head heavy scaled (reactive with HCL), base heavy scaled (70% plugged) (reactive with HCL)housing scaled on OD, DT and UT thrustwasher slight wear, diffures scaled, impellers scaled and slight radial wear.
Pump LT: Shaft broken, head and base heavy scaled (70% plugged) (reactive with HCL), housing scaled on OD, coupling scaled, DT and UT thrustwasher slight and moderate wear, diffures scaled, impellers scaled
AGH: Shaft rotation free, head and base heavy scaled (70% plugged) (reactive with HCL), housing scaled on OD, diffures plugged with scaled (30% plugged), impellers scaled
2. Gas Sep: Shaft rotation free, head and base scaled (reactive with HCL), housing scaled on OD, top coupling scaled, inducer section scaled
3. 'Protector ST: Shaft rotation free, Top and bottom bag oil condition dark water, head bushing uniform radial worn, top mechanical seal bellows not ok,  down thrust bearing severe wear, runner downthrust severe wear
4. 'Motor ST: Shaft rotation turns free, P-P= 5,51OHMx3 (Good), P-G= 361MOHMx3 (Failed), Oil condition dark water, head and base corroded, thrust runner down thrust moderate wear, 
5. Sensor: Insulation resistance 2200 MOHMx3, Head Corroded
6. Cable: No DIFA data",2024-01-17,2021-03-16,2016-02-01,991.0,1851.0,1326.0,1389.333333,FOUND:Found Light/soft scale on housing of  ESP string. FM:Possibility root cause of ESP DHP,ESP Pump Repair + Stimulation ,pulled
RB-05,4658.0,F,Rent,Baker,FLEX10,174.0,132.0,2910.0,29.0,Gas Separator,,Shroud,400FSB3 DB,ZEN E7,PR + STIM,222,2024-05-28,,,,1312.0,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,FLEX10 174stg 132HP GS  SHROUD,352.1042333,2.0,ORANGE,,S,,,,,,,,,,,,,,,
RB-06,,OLD,,Reda,DN1750,172.0,80.0,,,,,,2XNPBSBUT-AR-CCR-PL3-RF-HL-E + PGP/33,0,,,1999-04-13,2006-05-24,2006-05-24,EDHP,854.0,Blank 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 172stg 80HP   ,2598.0,4.0,GREEN,,S,,,,,,2006-05-24,,,2598.0,,,2598.0,,,pulled
RB-06,,OLD,,Other,W100,168.0,70.0,,,,,,2XNPBSBUT-AR-CCR-PL3-RF-HL-E + PGP/33,0,,,2006-06-09,2012-05-18,2012-05-18,EDHP,745.0,Blank 731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Burn Out,,,,,,,5 jts tubing broken at pin and collar,,,DHP,-------------------Motor Burn Out-------5 jts tubing broken at pin and collar,W100 168stg 70HP   ,2170.0,4.0,GREEN,0.0,S,,,,,,2012-05-18,2006-05-24,,2170.0,2598.0,,2384.0,"The pump was pulled out due to Tripped off with O/L,LO,STALL,CUB indication on keltronic. Reading cable by Powerlift+Elect .Reading cable by Powerlift+Elect at Pig tail was bad. P-P: 2.7 Ohm/2.7 Ohm/27 Ohm. P-G: 500 K Ohm/500K Ohm/500 K Ohm. First Installation of Powerlift pump was installed.",Pump Repair,pulled
RB-06,4796.0,OLD,,Powerlift,Q10,182.0,80.0,1140.0,41.0,,,,2XNPBSBUT-AR-CCR-PL3-RF-HL-E + PGP/33,0,,221,2012-06-30,2016-01-14,2016-01-14,EDHP,745.0,12-IA-00171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable At Packer Burn Out,,,,Normal wear and tear,,DHP,-----------------------Cable at Packer Burn out---,Q10 182stg 80HP   ,1293.0,4.0,GREEN,0.0,S,,,,,,2016-01-14,2012-05-18,2006-05-24,1293.0,2170.0,2598.0,2020.333333, Found Cable Burn out at pack off,Pump Repair  ,pulled
RB-06,4817.0,B,,Powerlift,Q08,155.0,64.0,1080.0,35.0,Gas Separator,,Shroud,2XNPBSBUT-AR-CCR-PL3-RF-HL-E + PGP/33,0,PR,222,2016-02-16,2024-11-09,2025-01-09,EDHP,854.0,16-IA-00046,35637.0,85679.25,85679.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal wear and tear,,DHP,--------------------------,Q08 155stg 64HP GS  SHROUD,3189.0,4.0,GREEN,100.3269906,S,,,,,,2024-11-09,2016-01-14,2012-05-18,3189.0,1293.0,2170.0,2217.333333,,,
RB-10,4500.0,OLD,,Powerlift,QN120,110.0,354.0,2508.0,82.0,,,,0,0,,221,2012-06-25,2013-07-26,2013-07-26,EDHP,365.0,12-IA-00104,,,,,,,,,,,,,,,,Pump Housing Leaking,,,,,,,,,,,,,,,,,Motor Burn Out,,,,,,,,,,DHP,--Pump Housing Leaking-----------------Motor Burn Out-------,QN120 110stg 354HP   ,396.0,3.0,YELLOW,0.0,S,,,,,,2013-07-26,,,396.0,,,396.0,"The pump was pulled out due to Tripped with CUB, OL, Lock out .Cable reading on pig tail: P-P : 2,5 ohm, 20 M Ohm, 20 M ohm (un bal), P-G : 30 M ohm 3x (balance). Confirmed EDHP, RL: 396 days, Found Motor UT and LT Burnt Out. Dwon size of Powerlift pump was Installed.",Pump Repair,pulled
RB-10,4453.0,B,,Powerlift,QN55,118.0,225.0,2220.0,58.0,Intake,,,0,0,PR,PB,2014-03-01,2016-08-07,2016-08-07,MDHP,365.0,13-IA-00283,56402.29,124257.54,124257.54,,,,,,,,,,,,,Pump Housing Leaking,,,,,,,,,,,,,,,,,,,,,,,,,Normal wear and tear,,DHP,--Pump Housing Leaking------------------------,QN55 118stg 225HP INTAKE  ,890.0,4.0,GREEN,340.4316164,S,,,,,,2016-08-07,2013-07-26,,890.0,396.0,,643.0,Found Pump UT and Pump Lt Body was Leak,Pump Repair,pulled
